id,sentence1,sentence2,classification,Text_Cleaned1,Text_Cleaned2,lemmatized_text1,lemmatized_text2,cosine_similarity_score,overlap_score,overlap2_score,cosine/length_ratio,jaccard_similarity_score,lemma_jaccard_score,overall_sim_score,overall_similarity_path_semantic,overall_similarity_wup_semantic,overall_similarity_combined_semantic,jaccard_distance_bigrams,cosine_similarity_bigrams,bigram_similarity,jaccard_distance_trigrams,cosine_similarity_trigrams,trigram_similarity,jaccard_distance_quadgrams,cosine_similarity_quadgrams,quadgram_similarity
train_id_29,"Hispanics , the fastest growing ethnic group in the US , have overtaken blacks to become the largest minority in the US , according to newly released government figures .","Hispanics have officially overtaken African Americans as the largest minority group in the US , according to a report released by the US Census Bureau .",0,"['Hispanics', 'fastest', 'growing', 'ethnic', 'group', 'US', 'overtaken', 'blacks', 'become', 'largest', 'minority', 'US', 'according', 'newly', 'released', 'government', 'figures']","['Hispanics', 'officially', 'overtaken', 'African', 'Americans', 'largest', 'minority', 'group', 'US', 'according', 'report', 'released', 'US', 'Census', 'Bureau']","['hispanic', 'fast', 'grow', 'ethnic', 'group', 'u', 'overtake', 'black', 'become', 'large', 'minority', 'u', 'accord', 'newly', 'release', 'government', 'figure']","['hispanic', 'officially', 'overtake', 'african', 'american', 'large', 'minority', 'group', 'u', 'accord', 'report', 'release', 'u', 'census', 'bureau']",0.6120563724821229,0.9294117647058824,0.71875,0.5400497404254025,0.36363636363636365,0.36363636363636365,0.5391788472640596,0.5739920269126866,0.5290606373134004,0.5543000439324632,0.1111111111111111,0.2004459314343183,0.1,0.0,0.0,0.0,0.0,0.0,0.0
train_id_34,""" These despicable acts were committed by killers whose only faith is hate , "" Bush said , adding that the United States will find the killers .",These despicable acts were committed by killers whose only faith is hate and the United States will find the killers and they will learn the meaning of American justice .,0,"['``', 'These', 'despicable', 'acts', 'committed', 'killers', 'whose', 'faith', 'hate', '``', 'Bush', 'said', 'adding', 'United', 'States', 'find', 'killers']","['These', 'despicable', 'acts', 'committed', 'killers', 'whose', 'faith', 'hate', 'United', 'States', 'find', 'killers', 'learn', 'meaning', 'American', 'justice']","['``', 'despicable', 'act', 'commit', 'killer', 'whose', 'faith', 'hate', '``', 'bush', 'say', 'add', 'united', 'state', 'find', 'killer']","['despicable', 'act', 'commit', 'killer', 'whose', 'faith', 'hate', 'united', 'state', 'find', 'killer', 'learn', 'meaning', 'american', 'justice']",0.7200822998230957,0.9558823529411765,0.6363636363636364,0.6777245174805606,0.5789473684210527,0.5555555555555556,0.6867743412497198,0.6304224833982988,0.6977147141204026,0.663917991911954,0.45,0.6210590034081188,0.3103448275862069,0.35,0.5188745216627709,0.25925925925925924,0.25,0.4003203845127179,0.2
train_id_35,""" It is about a third of what I owe in the world , "" he told reporters .","It ain 't coming to me , but it 's only about a third of what I owe in the world .",0,"['``', 'It', 'third', 'I', 'owe', 'world', '``', 'told', 'reporters']","['It', ""'t"", 'coming', ""'s"", 'third', 'I', 'owe', 'world']","['``', 'third', 'owe', 'world', '``', 'tell', 'reporter']","[""'t"", 'come', ""'s"", 'third', 'owe', 'world']",0.5330017908890261,0.9305555555555556,0.7058823529411764,0.4737793696791343,0.45454545454545453,0.3333333333333333,0.5824273371596782,0.4635494753021248,0.446845849692479,0.43212554164654676,0.2222222222222222,0.3651483716701107,0.18181818181818182,0.125,0.22360679774997896,0.1111111111111111,0.0,0.0,0.0
train_id_37,"Sun was the lone major vendor to see its shipments decline , falling 2.9 percent to 59,692 units .","IBM ( NYSE : IBM ) was the fastest-growing vendor , with sales jumping 37 percent to 220,000 units .",0,"['Sun', 'lone', 'major', 'vendor', 'see', 'shipments', 'decline', 'falling', '2.9', 'percent', '59,692', 'units']","['IBM', 'NYSE', 'IBM', 'fastest-growing', 'vendor', 'sales', 'jumping', '37', 'percent', '220,000', 'units']","['sun', 'lone', 'major', 'vendor', 'see', 'shipment', 'decline', 'fall', '2.9', 'percent', '59,692', 'unit']","['ibm', 'nyse', 'ibm', 'fastest-growing', 'vendor', 'sale', 'jump', '37', 'percent', '220,000', 'unit']",0.24019223070763074,0.9772727272727273,0.8695652173913043,0.22017621148199484,0.15789473684210525,0.15789473684210525,0.39883143987073,0.3876794464782631,0.3339954262215067,0.3400007220495272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_id_39,"The Globe reported that Smiledge hasn 't spoken with his son , Joseph Druce , in eight years .",Smiledge said he hasn 't spoken with his son in eight years and wants nothing to do with him .,0,"['The', 'Globe', 'reported', 'Smiledge', ""'t"", 'spoken', 'son', 'Joseph', 'Druce', 'eight', 'years']","['Smiledge', 'said', ""'t"", 'spoken', 'son', 'eight', 'years', 'wants', 'nothing']","['globe', 'report', 'smiledge', ""'t"", 'spoken', 'son', 'joseph', 'druce', 'eight', 'year']","['smiledge', 'say', ""'t"", 'speak', 'son', 'eight', 'year', 'want', 'nothing']",0.6030226891555273,0.8787878787878788,0.7,0.4933822002181587,0.42857142857142855,0.35714285714285715,0.5634161064825255,0.2788791541504884,0.2685089356479524,0.27117819354116196,0.0625,0.1178511301977579,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0
train_id_42,The Securities and Exchange Commission brought a related civil case on Thursday .,The Securities and Exchange Commission filed a civil fraud suit against the teen in Boston .,0,"['The', 'Securities', 'Exchange', 'Commission', 'brought', 'related', 'civil', 'case', 'Thursday']","['The', 'Securities', 'Exchange', 'Commission', 'filed', 'civil', 'fraud', 'suit', 'teen', 'Boston']","['security', 'exchange', 'commission', 'bring', 'relate', 'civil', 'case', 'thursday']","['security', 'exchange', 'commission', 'file', 'civil', 'fraud', 'suit', 'teen', 'boston']",0.5270462766947299,0.9444444444444444,0.736842105263158,0.47434164902525694,0.35714285714285715,0.3076923076923077,0.5378394876285596,0.46871355364871764,0.4386741781566229,0.45584656312849975,0.15384615384615385,0.26726124191242434,0.13333333333333333,0.08333333333333333,0.1543033499620919,0.07692307692307693,0.0,0.0,0.0
train_id_43,"Spot gold was quoted at $ 367.90 / 368.60 an ounce at 1000 GMT , having marched up to $ 369.50 -- a level not seen since February 10 .","Spot gold was quoted at $ 358.65 / 359.15 an ounce at 0500 GMT , having darted as high as $ 359.25 -- a level not seen since February 25 .",0,"['Spot', 'gold', 'quoted', '367.90', '368.60', 'ounce', '1000', 'GMT', 'marched', '369.50', '--', 'level', 'seen', 'since', 'February', '10']","['Spot', 'gold', 'quoted', '358.65', '359.15', 'ounce', '0500', 'GMT', 'darted', 'high', '359.25', '--', 'level', 'seen', 'since', 'February', '25']","['spot', 'gold', 'quote', '367.90', '368.60', 'ounce', '1000', 'gmt', 'march', '369.50', '--', 'level', 'see', 'since', 'february', '10']","['spot', 'gold', 'quote', '358.65', '359.15', 'ounce', '0500', 'gmt', 'dart', 'high', '359.25', '--', 'level', 'see', 'since', 'february', '25']",0.6063390625908325,0.9632352941176471,0.696969696969697,0.5706720589090188,0.43478260869565216,0.43478260869565216,0.6132359058455453,0.5203643994988321,0.5052050065276796,0.501461057875161,0.24,0.3872983346207417,0.1935483870967742,0.16,0.2760262237369417,0.13793103448275862,0.08,0.14824986333222026,0.07407407407407407
train_id_45,"The woman felt threatened and reported the incident to police , and around 2 : 30 p.m. Stackhouse was arrested .","The woman felt threatened and went to the magistrate 's office , police said .",0,"['The', 'woman', 'felt', 'threatened', 'reported', 'incident', 'police', 'around', '2', '30', 'p.m.', 'Stackhouse', 'arrested']","['The', 'woman', 'felt', 'threatened', 'went', 'magistrate', ""'s"", 'office', 'police', 'said']","['woman', 'felt', 'threaten', 'report', 'incident', 'police', 'around', '2', '30', 'p.m.', 'stackhouse', 'arrest']","['woman', 'felt', 'threaten', 'go', 'magistrate', ""'s"", 'office', 'police', 'say']",0.43852900965351466,0.8846153846153846,0.782608695652174,0.3373300074257805,0.2777777777777778,0.23529411764705882,0.4633766382439553,0.5112341941470944,0.4972658526021918,0.5018697133421206,0.11764705882352941,0.21320071635561041,0.10526315789473684,0.0625,0.11952286093343936,0.058823529411764705,0.0,0.0,0.0
train_id_50,"The technology-laced Nasdaq Composite Index .IXIC shed 15 points , or 0.98 percent , to 1,492 .","The broader Standard & Poor 's 500 Index < .SPX > edged down 9 points , or 0.98 percent , to 921 .",0,"['The', 'technology-laced', 'Nasdaq', 'Composite', 'Index', '.IXIC', 'shed', '15', 'points', '0.98', 'percent', '1,492']","['The', 'broader', 'Standard', 'Poor', ""'s"", '500', 'Index', '.SPX', 'edged', '9', 'points', '0.98', 'percent', '921']","['technology-laced', 'nasdaq', 'composite', 'index', '.ixic', 'shed', '15', 'point', '0.98', 'percent', '1,492']","['broad', 'standard', 'poor', ""'s"", '500', 'index', '.spx', 'edge', '9', 'point', '0.98', 'percent', '921']",0.3857583749052298,0.9404761904761905,0.8076923076923077,0.3306500356330541,0.23809523809523808,0.2,0.4546384459559299,0.2981991084216267,0.3018052922739455,0.2896821614736366,0.1,0.18257418583505536,0.09090909090909091,0.05263157894736842,0.10050378152592121,0.05,0.0,0.0,0.0
train_id_56,"The farmers market reopened Saturday ; at least 11 people remained hospitalized , three in critical condition .","At least 11 people remained hospitalized Saturday , three of them in critical condition .",0,"['The', 'farmers', 'market', 'reopened', 'Saturday', 'least', '11', 'people', 'remained', 'hospitalized', 'three', 'critical', 'condition']","['At', 'least', '11', 'people', 'remained', 'hospitalized', 'Saturday', 'three', 'critical', 'condition']","['farmer', 'market', 'reopen', 'saturday', 'least', '11', 'people', 'remain', 'hospitalized', 'three', 'critical', 'condition']","['least', '11', 'people', 'remain', 'hospitalized', 'saturday', 'three', 'critical', 'condition']",0.7893522173763263,0.7923076923076923,0.6086956521739131,0.6071940133664049,0.6428571428571429,0.75,0.7566383873880573,0.8210044901370148,0.8637755849205929,0.844637004868469,0.46153846153846156,0.6396021490668313,0.3157894736842105,0.3076923076923077,0.47809144373375745,0.23529411764705882,0.15384615384615385,0.2721655269759087,0.13333333333333333
train_id_57,"The civilian unemployment rate improved marginally last month -- slipping to 6.1 percent -- even as companies slashed payrolls by 93,000 .","The civilian unemployment rate improved marginally last month _ sliding down to 6.1 percent _ as companies slashed payrolls by 93,000 amid continuing mixed signals about the nation 's economic health .",0,"['The', 'civilian', 'unemployment', 'rate', 'improved', 'marginally', 'last', 'month', '--', 'slipping', '6.1', 'percent', '--', 'even', 'companies', 'slashed', 'payrolls', '93,000']","['The', 'civilian', 'unemployment', 'rate', 'improved', 'marginally', 'last', 'month', 'sliding', '6.1', 'percent', 'companies', 'slashed', 'payrolls', '93,000', 'amid', 'continuing', 'mixed', 'signals', 'nation', ""'s"", 'economic', 'health']","['civilian', 'unemployment', 'rate', 'improve', 'marginally', 'last', 'month', '--', 'slip', '6.1', 'percent', '--', 'even', 'company', 'slash', 'payroll', '93,000']","['civilian', 'unemployment', 'rate', 'improve', 'marginally', 'last', 'month', 'slide', '6.1', 'percent', 'company', 'slash', 'payroll', '93,000', 'amid', 'continue', 'mixed', 'signal', 'nation', ""'s"", 'economic', 'health']",0.6527533657682196,0.8309178743961353,0.6585365853658536,0.5108504601664328,0.5384615384615384,0.52,0.6325719552926069,0.4971772059040867,0.5535915659552093,0.5208732555077946,0.37037037037037035,0.545544725589981,0.2702702702702703,0.25,0.404145188432738,0.2,0.17857142857142858,0.30656966974248284,0.15151515151515152
train_id_69,A spokeswoman at Strong Memorial Hospital said Doud was in satisfactory condition Tuesday night .,A spokesman at Strong Memorial Hospital said Doud was under evaluation Tuesday evening in the emergency room .,0,"['A', 'spokeswoman', 'Strong', 'Memorial', 'Hospital', 'said', 'Doud', 'satisfactory', 'condition', 'Tuesday', 'night']","['A', 'spokesman', 'Strong', 'Memorial', 'Hospital', 'said', 'Doud', 'evaluation', 'Tuesday', 'evening', 'emergency', 'room']","['spokeswoman', 'strong', 'memorial', 'hospital', 'say', 'doud', 'satisfactory', 'condition', 'tuesday', 'night']","['spokesman', 'strong', 'memorial', 'hospital', 'say', 'doud', 'evaluation', 'tuesday', 'evening', 'emergency', 'room']",0.6092717958449424,0.946969696969697,0.6956521739130435,0.5584991461911972,0.4375,0.4,0.5983090359187795,0.6000607283641766,0.5242739319688042,0.5650377519066059,0.26666666666666666,0.4216370213557839,0.21052631578947367,0.21428571428571427,0.35355339059327373,0.17647058823529413,0.15384615384615385,0.26726124191242434,0.13333333333333333
train_id_71,"Worldwide , 7,183 SARS cases and 514 deaths have been reported in 30 countries .","Taiwan reported 22 new cases , for a total of 360 with 13 deaths .",0,"['Worldwide', '7,183', 'SARS', 'cases', '514', 'deaths', 'reported', '30', 'countries']","['Taiwan', 'reported', '22', 'new', 'cases', 'total', '360', '13', 'deaths']","['worldwide', '7,183', 'sars', 'case', '514', 'death', 'report', '30', 'country']","['taiwan', 'report', '22', 'new', 'case', 'total', '360', '13', 'death']",0.3333333333333333,1.0,0.8333333333333334,0.3333333333333333,0.2,0.2,0.4666666666666666,0.5131027267752073,0.5254164057152769,0.5227284611894536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_id_75,"It doesnt appear the children struggled , Prowers County Coroner Joe Giadone said Saturday .","The cause of death is drowning , and the manner of death is homicide , Prowers County Coroner Joe Giadone said .",0,"['It', 'doesnt', 'appear', 'children', 'struggled', 'Prowers', 'County', 'Coroner', 'Joe', 'Giadone', 'said', 'Saturday']","['The', 'cause', 'death', 'drowning', 'manner', 'death', 'homicide', 'Prowers', 'County', 'Coroner', 'Joe', 'Giadone', 'said']","['doesnt', 'appear', 'child', 'struggle', 'prowers', 'county', 'coroner', 'joe', 'giadone', 'say', 'saturday']","['cause', 'death', 'drown', 'manner', 'death', 'homicide', 'prowers', 'county', 'coroner', 'joe', 'giadone', 'say']",0.447213595499958,0.9615384615384616,0.76,0.41281254969226894,0.3333333333333333,0.375,0.5590987078610807,0.27153967198972545,0.28930781399208827,0.27970619622609766,0.3125,0.4767312946227962,0.23809523809523808,0.26666666666666666,0.4216370213557839,0.21052631578947367,0.21428571428571427,0.35355339059327373,0.17647058823529413
train_id_76,"Bulger 's brother is now on the agency 's ' '10 Most Wanted ' ' list , sought in connection with 21 murders .","Bulger 's brother , a former FBI informant , is now on the law enforcement agency 's "" 10 Most Wanted "" list .",0,"['Bulger', ""'s"", 'brother', 'agency', ""'s"", ""'10"", 'Most', 'Wanted', 'list', 'sought', 'connection', '21', 'murders']","['Bulger', ""'s"", 'brother', 'former', 'FBI', 'informant', 'law', 'enforcement', 'agency', ""'s"", '``', '10', 'Most', 'Wanted', '``', 'list']","['bulger', ""'s"", 'brother', 'agency', ""'s"", ""'10"", 'wanted', 'list', 'seek', 'connection', '21', 'murder']","['bulger', ""'s"", 'brother', 'former', 'fbi', 'informant', 'law', 'enforcement', 'agency', ""'s"", '``', '10', 'want', '``', 'list']",0.5773502691896257,0.8846153846153846,0.7241379310344828,0.46909709371657093,0.3684210526315789,0.2631578947368421,0.5184464593572741,0.3918179725504211,0.3785856798186168,0.36821456398300273,0.13636363636363635,0.24174688920761409,0.12,0.045454545454545456,0.08770580193070293,0.043478260869565216,0.0,0.0,0.0
train_id_78,This was double the $ 818 million reported for the first three months of 2001 .,"Berkshire Hathaway made profits of $ 1.7 billion in the first three months of this year alone , its best performance .",0,"['This', 'double', '818', 'million', 'reported', 'first', 'three', 'months', '2001']","['Berkshire', 'Hathaway', 'made', 'profits', '1.7', 'billion', 'first', 'three', 'months', 'year', 'alone', 'best', 'performance']","['double', '818', 'million', 'report', 'first', 'three', 'month', '2001']","['berkshire', 'hathaway', 'make', 'profit', '1.7', 'billion', 'first', 'three', 'month', 'year', 'alone', 'best', 'performance']",0.2773500981126146,0.8974358974358975,0.8636363636363636,0.19201160638565623,0.15789473684210525,0.16666666666666666,0.38553723261553857,0.20043584693227706,0.17577374034479862,0.18108085030532223,0.11764705882352941,0.2182178902359924,0.10526315789473684,0.0625,0.12309149097933275,0.058823529411764705,0.0,0.0,0.0
train_id_85,"Think Dynamics , which is based in Toronto , will become part of IBM 's Software Group .","The 36 employees at Think Dynamics will remain in Toronto and become IBM employees , Crowe said .",0,"['Think', 'Dynamics', 'based', 'Toronto', 'become', 'part', 'IBM', ""'s"", 'Software', 'Group']","['The', '36', 'employees', 'Think', 'Dynamics', 'remain', 'Toronto', 'become', 'IBM', 'employees', 'Crowe', 'said']","['think', 'dynamic', 'base', 'toronto', 'become', 'part', 'ibm', ""'s"", 'software', 'group']","['36', 'employee', 'think', 'dynamic', 'remain', 'toronto', 'become', 'ibm', 'employee', 'crowe', 'say']",0.4225771273642583,0.9166666666666667,0.7727272727272727,0.3521476061368819,0.3125,0.3333333333333333,0.5251676711782338,0.3700922333405557,0.4502416331973791,0.4117871614262372,0.11764705882352941,0.21081851067789195,0.10526315789473684,0.0,0.0,0.0,0.0,0.0,0.0
train_id_94,There are 103 Democrats in the Assembly and 47 Republicans .,Democrats dominate the Assembly while Republicans control the Senate .,0,"['There', '103', 'Democrats', 'Assembly', '47', 'Republicans']","['Democrats', 'dominate', 'Assembly', 'Republicans', 'control', 'Senate']","['103', 'democrat', 'assembly', '47', 'republican']","['democrat', 'dominate', 'assembly', 'republican', 'control', 'senate']",0.5000000000000001,1.0,0.75,0.5000000000000001,0.3333333333333333,0.375,0.5694444444444445,0.4120617377350568,0.40138530134822314,0.41055935257510273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
